sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,0,0,0,0,0,0,0
735236,0,0,0,0,0,0,0
735237,0,0,0,0,0,0,0
735238,0,0,0,0,0,0,0
735239,0,0,0,0,0,0,0
735240,0,0,0,0,0,0,0
735241,0,0,0,0,0,0,0
735242,0,0,0,0,0,0,0
735243,0,0,0,0,0,0,0
735244,0,0,0,0,0,0,0
735245,0,0,0,0,0,0,0
735246,0,0,0,0,0,0,0
735247,0,0,0,0,0,0,0
735248,0,0,0,0,0,0,0
735249,0,0,0,0,0,0,0
735250,0,0,0,0,0,0,0
735251,0,0,0,0,0,0,0
735252,0,0,0,0,0,0,0
735253,0,0,0,0,0,0,0
735254,0,0,0,0,0,0,0
735255,0,0,0,0,0,0,0
735256,0,0,0,0,0,0,0
735257,0,0,0,0,0,0,0
735258,0,0,0,0,0,0,0
735259,0,0,0,0,0,0,0
735260,0,0,0,0,0,0,0
735261,0,0,0,0,0,0,0
735262,0,0,0,0,0,0,0
735263,0,0,0,0,0,0,0
735264,0,0,0,0,0,0,0
735265,0,0,0,0,0,0,0
735266,0,0,0,0,0,0,0
735267,0,0,0,0,0,0,0
735268,0,0,0,0,0,0,0
735269,0,0,0,0,0,0,0
735270,0,0,0,0,0,0,0
735271,0,0,0,0,0,0,0
735272,0,0,0,0,0,0,0
735273,0,0,0,0,0,0,0
735274,0,0,0,0,0,0,0
735275,0,0,0,0,0,0,0
735276,0,0,0,0,0,0,0
735277,0,0,0,0,0,0,0
735278,0,0,0,0,0,0,0
735279,0,0,0,0,0,0,0
735280,0,0,0,0,0,0,0
735281,0,0,0,0,0,0,0
735282,0,0,0,0,0,0,0
735283,0,0,0,0,0,0,0
735284,0,0,0,0,0,0,0
735285,0,0,0,0,0,0,0
735286,0,0,0,0,0,0,0
735287,0,0,0,0,0,0,0
735288,0,0,0,0,0,0,0
735289,0,0,0,0,0,0,0
735290,0,0,0,0,0,0,0
735291,0,0,0,0,0,0,0
735292,0,0,0,0,0,0,0
735293,0,0,0,0,0,0,0
735294,0,0,0,0,0,0,0
735295,0,0,0,0,0,0,0
735296,0,0,0,0,0,0,0
735297,0,0,0,0,0,0,0
735298,0,0,0,0,0,0,0
735299,0,0,0,0,0,0,0
735300,0,0,0,0,0,0,0
735301,0,0,0,0,0,0,0
735302,0,0,0,0,0,0,0
735303,0,0,0,0,0,0,0
735304,0,0,0,0,0,0,0
735305,0,0,0,0,0,0,0
735306,0,0,0,0,0,0,0
735307,0,0,0,0,0,0,0
735308,0,0,0,0,0,0,0
735309,0,0,0,0,0,0,0
735310,0,0,0,0,0,0,0
735311,0,0,0,0,0,0,0
735312,0,0,0,0,0,0,0
735313,0,0,0,0,0,0,0
735314,0,0,0,0,0,0,0
735315,0,0,0,0,0,0,0
735316,0,0,0,0,0,0,0
735317,0,0,0,0,0,0,0
735318,0,0,0,0,0,0,0
735319,0,0,0,0,0,0,0
735320,0,0,0,0,0,0,0
735321,0,0,0,0,0,0,0
735322,0,0,0,0,0,0,0
735323,0,0,0,0,0,0,0
735324,0,0,0,0,0,0,0
735325,0,0,0,0,0,0,0
735326,0,0,0,0,0,0,0
735327,0,0,0,0,0,0,0
735328,0,0,0,0,0,0,0
735329,0,0,0,0,0,0,0
735330,0,0,0,0,0,0,0
735331,0,0,0,0,0,0,0
735332,0,0,0,0,0,0,0
735333,0,0,0,0,0,0,0
735334,0,0,0,0,0,0,0
735335,0,0,0,0,0,0,0
735336,0,0,0,0,0,0,0
735337,0,0,0,0,0,0,0
735338,0,0,0,0,0,0,0
735339,0,0,0,0,0,0,0
735340,0,0,0,0,0,0,0
735341,0,0,0,0,0,0,0
735342,0,0,0,0,0,0,0
735343,0,0,0,0,0,0,0
735344,0,0,0,0,0,0,0
735345,0,0,0,0,0,0,0
735346,0,0,0,0,0,0,0
735347,0,0,0,0,0,0,0
735348,0,0,0,0,0,0,0
735349,0,0,0,0,0,0,0
735350,0,0,0,0,0,0,0
735351,0,0,0,0,0,0,0
735352,0,0,0,0,0,0,0
735353,0,0,0,0,0,0,0
735354,0,0,0,0,0,0,0
735355,0,0,0,0,0,0,0
735356,0,0,0,0,0,0,0
735357,0,0,0,0,0,0,0
735358,0,0,0,0,0,0,0
735359,0,0,0,0,0,0,0
735360,0,0,0,0,0,0,0
735361,0,0,0,0,0,0,0
735362,0,0,0,0,0,0,0
735363,0,0,0,0,0,0,0
735364,0,0,0,0,0,0,0
735365,0,0,0,0,0,0,0
